Injury,State,FireDeptID,Month,Day,Year,IncidentNumber,IncidentType,AddressIsWildland,AidGivenOrReceived,TimeNotified,TimeArrived,ShiftCoveringIncident,Alarms,District,ActionTaken1,ActionTaken2,ActionTaken3,ApparatusUsed,SuppressionApparatus,EMSApparatus,OtherApparatus,SuppressionPersonnel,EMSPersonnel,OtherPersonnel,MutualAid,PropertyUseCode,Address,ZipCode
0,NE,22001,3,07,1999,0002124,140,N,N,1714,1717,2,1,2,11,,,N,2,0,4,22,0,0,N,962,1 mile west of Crete,68333
0,NE,22001,3,07,1999,0002129,140,N,N,2010,2012,,,,11,,,N,0,0,0,0,0,0,N,962,1 mile west of Crete,68333
0,NE,22001,3,10,1999,0002194,140,N,N,0550,0553,,,,11,,,N,0,0,0,0,0,0,N,962,1 mile west of Crete,68333
0,NE,22001,3,12,1999,0002266,500,N,N,2016,2016,2,1,1,00,,,N,0,0,1,4,0,0,N,962,139 W 13TH STREET,68333
0,NE,22001,3,17,1999,0002441,140,N,N,1327,1331,,,,11,,,N,0,0,0,0,0,0,N,962,626 LINDEN AVENUE,68333
0,NE,22001,3,17,1999,0002442,140,N,1,1529,1538,2,1,4,11,,,N,1,0,4,24,0,0,N,659,1/2 E of SW 142nd & W,68333
0,NE,22001,3,19,1999,0002531,631,N,N,1709,1718,2,1,3,86,,,N,0,0,3,18,0,0,N,931,N of Elsner's Lake,68333
0,NE,22001,3,21,1999,0002598,100,N,N,1519,1524,2,1,1,11,,,N,1,0,2,21,0,0,N,819,South Main 1/2 mile,68333
0,NE,22001,3,26,1999,0002750,110,N,1,1551,1552,2,4,1,11,,,N,3,0,4,36,0,0,N,419,1875 ARTHUR DRIVE,68333
0,NE,22001,3,27,1999,0002775,140,N,N,0848,0854,,,,11,,,N,0,0,0,0,0,0,N,952,SW 142 Hwy 33 East an,68333
0,NE,22001,3,30,1999,0002896,130,N,N,1615,1617,2,1,1,11,,,N,0,0,2,18,0,0,N,962,143 E 13TH STREET,68333
0,NE,22001,3,31,1999,0002913,730,N,N,0916,0917,1,1,1,86,,,N,0,0,1,12,0,0,N,213,11TH JUNIPER AVENUE,68333
0,NE,22001,4,06,1999,0003095,130,N,N,1541,1544,2,1,1,86,,,N,0,0,1,14,0,0,N,962,13TH FOREST AVENUE,68333
0,NE,22001,4,06,1999,0003102,730,N,N,1750,1752,2,1,1,86,,,N,1,0,1,24,0,0,N,464,E 13TH STREET  & S Bo,68333
0,NE,22001,4,08,1999,0003182,140,N,1,1756,1806,2,2,3,11,,,N,1,0,3,25,0,0,N,951,SW 112th & Yankee Hil,68333
0,NE,22001,4,09,1999,0003213,110,N,N,1747,1748,2,1,1,86,,,N,0,0,1,17,0,0,N,564,1343 N MAIN AVENUE,68333
0,NE,22001,4,09,1999,0003224,740,N,N,1935,1936,2,1,1,86,,,N,0,0,1,18,0,0,N,464,13TH CODE AVENUE,68333
0,NE,22001,4,12,1999,0003329,110,N,1,1454,1457,2,2,1,11,,,N,3,0,3,28,0,0,N,419,565 Arizona Avenue,68333
0,NE,22001,4,15,1999,0003411,730,N,N,1202,1202,1,1,1,86,,,N,1,0,1,18,0,0,N,213,11TH LINDEN AVENUE,68333
1,NE,22001,4,20,1999,0003567,110,N,N,1735,1736,2,1,1,11,,,N,3,0,3,31,0,0,N,419,1320 E 13TH STREET,68333
0,NE,22001,4,23,1999,0003635,730,N,N,0530,0532,3,1,1,86,,,N,0,0,1,1,0,0,N,250,245 E 9TH STREET,68333
0,NE,22001,4,23,1999,0003636,710,N,N,0813,0813,1,1,1,86,,,N,0,0,0,16,0,0,N,213,S 11TH STREET  & S JU,68333
0,NE,22001,5,09,1999,0004156,730,N,N,0339,0342,3,1,1,86,,,N,0,0,0,13,0,0,N,639,210 E 14TH STREET,68333
0,NE,22001,5,14,1999,0004338,740,N,N,1327,1327,1,1,1,92,,,N,0,0,0,3,0,0,N,311,830 E 1ST STREET,68333
0,NE,22001,5,17,1999,0004449,730,N,N,0651,0653,3,1,1,86,,,N,1,0,1,21,0,0,N,323,1540 GROVE AVENUE,68333
0,NE,22001,5,18,1999,0004488,110,N,N,1351,1354,2,1,1,86,,,N,0,0,1,15,0,0,N,429,128 E 13TH STREET,68333
0,NE,22001,5,20,1999,0004553,110,N,N,2338,2339,3,1,1,86,,,N,3,0,2,28,0,0,N,311,830 E 1ST STREET,68333
0,NE,22001,5,25,1999,0004696,130,N,N,1933,1940,2,1,3,11,,,N,1,0,1,20,0,0,N,962,1876 Yankee Hill Road,68333
0,NE,22001,6,01,1999,0004906,730,N,N,0938,0939,1,1,1,86,,,N,0,0,1,14,0,0,N,213,920 LINDEN AVENUE,68333
0,NE,22001,6,01,1999,0004923,170,N,N,2118,2120,2,1,1,11,,,N,1,0,1,26,0,0,N,900,FRANKLIN DRIVE  & FAI,68333
0,NE,22001,6,15,1999,0005397,110,N,N,1714,1720,2,1,2,86,,,N,1,0,3,23,0,0,N,900,Saline / Seward count,68333
0,NE,22001,6,15,1999,0005398,700,N,N,1755,1755,2,1,1,86,,,N,0,0,1,13,0,0,N,962,DAWN DRIVE,68333
0,NE,22001,6,23,1999,0005679,730,N,N,1507,1508,2,1,1,86,,,N,0,0,1,14,0,0,N,250,245 E 9TH STREET,68333
0,NE,22001,8,03,1999,0007275,730,N,N,1837,1839,2,1,1,86,,,N,1,0,1,21,0,0,N,464,1014 S Boswell Avenue,68333
0,NE,22001,8,03,1999,0007277,730,N,N,1920,1922,2,1,1,86,,,N,0,0,1,8,0,0,N,464,1014 S Boswell Avenue,68333
0,NE,22001,8,05,1999,0007342,730,N,N,1411,1414,1,1,1,86,,,N,1,0,1,12,0,0,N,323,1540 GROVE AVENUE,68333
0,NE,22001,8,15,1999,0007741,130,N,N,1930,1932,2,1,1,11,,,N,1,0,1,26,0,0,N,962,2ND STREET  & S Boswe,68333
0,NE,22001,8,16,1999,0007780,110,N,N,2355,2356,3,1,1,86,,,N,2,0,1,22,0,0,N,311,830 E 1ST STREET,68333
0,NE,22001,8,18,1999,0007857,730,N,N,1840,1840,2,1,1,92,,,N,0,0,0,12,0,0,N,311,830 E 1ST STREET,68333
0,NE,22001,8,21,1999,0007980,140,N,N,2341,2351,3,1,7,11,,,N,0,0,2,21,0,0,N,946,SW 42nd & Martell Rd,68404
0,NE,22001,8,24,1999,0008067,730,N,N,1303,1303,1,1,1,86,,,N,0,0,0,9,0,0,N,323,1540 GROVE AVENUE,68333
0,NE,22001,8,29,1999,0008272,110,N,N,1526,1528,2,1,1,86,,,N,2,0,1,23,0,0,N,429,131 W 13TH STREET,68333
1,NE,22001,9,02,1999,0008427,110,N,N,0446,0450,3,1,2,11,,,N,2,0,2,28,0,0,N,700,"Farmland Foods, Inc.",68333
0,NE,22001,9,04,1999,0008520,730,N,N,2219,2224,2,1,1,86,,,N,0,0,1,15,0,0,N,241,1014 Boswell Avenue,68333
0,NE,22001,9,07,1999,0008617,700,N,N,1605,1608,2,1,1,86,,,N,0,0,1,7,0,0,N,213,11TH STREET  & JUNIPE,68333
0,NE,22001,9,16,1999,0008974,730,N,N,1734,1735,2,1,1,86,,,N,0,0,0,12,0,0,N,215,1500 E 15TH STREET,68333
0,NE,22001,9,18,1999,0009067,561,N,N,2020,2034,2,1,3,11,,,N,1,0,2,26,0,0,N,931,SW 72 & W Bennet Rd,68333
0,NE,22001,9,20,1999,0009122,500,N,N,1930,1933,2,1,1,00,,,N,0,0,1,4,0,0,N,962,11TH STREET  & GROVE,68333
0,NE,22001,10,01,1999,0009584,130,N,N,1927,1929,2,1,1,11,,,N,1,0,1,16,0,0,N,962,W Highway 33 (west),68333
0,NE,22001,10,11,1999,0009907,140,N,N,2047,2059,,,,11,,,N,0,0,0,0,0,0,N,931,SW 100 & W Bennett Rd,68333
0,NE,22001,10,12,1999,0009924,140,N,1,1318,1328,1,1,4,11,,,N,0,0,3,20,0,0,N,931,SW 128th & Princeton,68333
0,NE,22001,10,12,1999,0009928,130,N,N,1638,1649,2,1,2,11,,,N,1,0,4,28,0,0,N,931,1/2 mile N Camdon Cem,68405
0,NE,22001,10,12,1999,0009937,140,N,N,2126,2131,,,,11,,,N,0,0,0,0,0,0,N,931,1 mile N of Airport,68333
0,NE,22001,10,14,1999,0009988,730,N,N,1247,1248,1,1,1,86,,,N,0,0,1,15,0,0,N,323,1540 GROVE AVENUE,68333
0,NE,22001,10,18,1999,0010137,140,N,1,1421,1436,2,2,2,11,,,N,1,0,3,24,0,0,N,655,2000 & I,68333
0,NE,22001,10,18,1999,0010154,740,N,N,2241,2244,2,1,1,86,,,N,3,0,1,24,0,0,N,559,841 W 11TH STREET,68333
0,NE,22001,10,20,1999,0010196,140,N,N,1520,1526,,,,11,,,N,0,0,0,0,0,0,N,931,2000 & I,68333
0,NE,22001,10,21,1999,0010222,700,N,N,1512,1516,2,1,1,86,,,N,0,0,2,15,0,0,N,919,North Bosewell,68333
0,NE,22001,10,23,1999,0010307,110,N,N,2002,2007,2,1,1,86,,,N,3,0,1,21,0,0,N,419,1706 IVY AVENUE,68333
1,NE,22001,10,26,1999,0010400,110,N,1,0358,0407,3,6,3,11,,,N,4,0,11,60,0,0,N,419,10303 W Yankee Hill R,68339
0,NE,22001,10,26,1999,0010424,100,N,N,1815,1823,2,1,3,11,,,N,1,0,3,20,0,0,N,419,10303 Yankee Hill Roa,68333
0,NE,22001,10,27,1999,0010442,130,N,N,1040,1045,1,1,1,11,,,N,0,0,1,13,0,0,N,962,13TH MAIN AVENUE,68333
0,NE,22001,10,27,1999,0010452,170,N,N,1608,1620,2,1,2,11,,,N,0,0,3,24,0,0,N,931,Saltillo & County Roa,68333
0,NE,22001,10,28,1999,0010474,130,N,N,0526,0533,3,1,2,11,,,N,1,0,1,19,0,0,N,960,"Farmland Foods, Inc.",68333
0,NE,22001,10,29,1999,0010513,140,N,N,1158,1202,,,,11,,,N,0,0,0,0,0,0,N,215,1500 E 15TH STREET,68333
0,NE,22001,10,31,1999,0010600,561,N,N,1525,1528,2,1,1,11,,,N,0,0,1,4,0,0,N,419,1935 MAIN AVENUE,68333
0,NE,22001,11,02,1999,0010680,730,N,N,1401,1405,1,1,1,86,,,N,0,0,1,13,0,0,N,323,1540 GROVE AVENUE,68333
0,NE,22001,11,03,1999,0010716,730,N,N,0857,0859,1,1,1,86,,,N,0,0,1,11,0,0,N,215,1500 E 15TH STREET,68333
0,NE,22001,11,03,1999,0010721,140,N,N,1330,1333,,,,11,,,N,0,0,0,0,0,0,N,931,1 mile N of Crete on,68333
0,NE,22001,11,13,1999,0011027,140,N,N,1210,1216,,,,11,,,N,0,0,0,0,0,0,N,131,2500 & D old feed ser,68333
0,NE,22001,11,14,1999,0011062,110,N,N,1530,1532,2,1,1,86,,,N,0,0,1,10,0,0,N,131,14TH STREET  & JUNIPE,68333
0,NE,22001,11,16,1999,0011111,140,N,N,1245,1250,1,1,1,11,,,N,1,0,3,22,0,0,N,931,S MAIN AVENUE,68333
0,NE,22001,11,19,1999,0010775,710,N,N,0202,0204,3,1,1,86,,,N,1,0,1,14,0,0,N,241,1014 Boswell Avenue,68333
0,NE,22001,11,19,1999,0011203,140,N,N,0422,0425,,,,11,,,N,0,0,0,0,0,0,N,931,Just North of Water T,68333
0,NE,22001,12,01,1999,0011555,730,N,N,1221,1223,1,1,1,86,,,N,0,0,1,10,0,0,N,241,THUNDER ROAD,68333
0,NE,22001,12,12,1999,0011951,110,N,1,1638,1647,2,3,3,11,,,N,2,0,9,36,0,0,N,816,SW 142 & Wittstruck R,68333
0,NE,22001,12,13,1999,0011974,100,N,N,0626,0642,3,1,3,11,,,N,0,0,2,22,0,0,N,819,1 Mile East of,68333
0,NE,22001,12,16,1999,0012057,730,N,N,1647,1651,2,1,1,86,,,N,1,0,1,12,0,0,N,241,THUNDER ROAD,68333
0,NE,22001,12,29,1999,0012464,150,N,N,1248,1254,1,1,1,11,,,N,0,0,1,14,0,0,N,900,1040 E 13TH STREET,68333
0,NE,22002,4,12,1999,0990018,110,N,1,1337,1344,,1,,11,,,N,2,0,3,11,0,0,N,891,4.5S,68341
0,NE,22002,11,23,1999,0000065,110,N,N,0500,0505,,,,11,,,N,5,0,0,17,0,0,N,419,204 WEST SALINE,68341
0,NE,22003,1,13,1999,0000001,110,N,N,0939,0944,,1,,11,,,N,1,0,3,7,0,0,N,419,"RR 1, 1871 DORCHESTER",68343
0,NE,22003,1,29,1999,0000002,110,N,N,1237,1249,,1,,11,,,N,1,0,4,9,0,0,N,419,DORCHESTER,68343
0,NE,22004,1,04,1999,0000001,531,N,N,1805,1810,,,,11,,,N,2,0,3,17,0,0,N,429,APT 103 FRIENDSHIP TE,68359
0,NE,22004,2,11,1999,0000003,300,N,N,0830,0840,,,,92,,,N,1,0,2,11,0,0,N,961,FRIEND,
0,NE,22004,2,11,1999,0000004,110,N,1,1815,1830,,,,11,,,N,2,0,4,20,0,0,N,965,200 I CO RD,
0,NE,22004,2,16,1999,0000005,100,N,N,0955,1000,,,,86,,,N,1,0,3,11,0,0,N,700,1002 1ST,68359
0,NE,22004,2,17,1999,0000006,500,N,N,0340,0350,,,,00,,,N,0,0,3,11,0,0,N,UUU,905 2ND ST,68359
0,NE,22004,3,10,1999,0000007,651,N,N,0910,0915,,,,86,,,N,1,0,1,7,0,0,N,419,921 5TH ST,68359
0,NE,22004,4,08,1999,0000008,900,N,N,0608,0618,,,,UU,,,N,0,0,1,10,0,0,N,UUU,FRIEND,
0,NE,22004,4,19,1999,0000009,140,N,N,1355,1405,,,,11,,,N,1,0,2,10,0,0,N,931,FRIEND,
0,NE,22004,6,07,1999,0000010,130,N,1,1235,1248,,,,11,,,N,2,0,4,15,0,0,N,419,HY 6 3E,68359
0,NE,22004,6,07,1999,0000010,110,N,1,1235,1248,,,,11,,,N,2,0,4,15,0,0,N,419,HY 6 3W FRIEND,68359
0,NE,22004,7,17,1999,0000011,320,N,N,0205,0209,,,,92,,,N,0,0,2,9,0,0,N,962,HY 6 1E FRIEND,68359
0,NE,22004,8,21,1999,0000012,900,N,N,0805,0817,,,,92,,,N,2,0,1,15,0,0,N,UUU,FRIEND,
0,NE,22004,9,10,1999,0000013,631,N,N,2215,2220,,,,86,,,N,2,0,2,15,0,0,N,UUU,FRIEND,
0,NE,22004,9,25,1999,0000015,130,N,N,1750,1810,,,,11,,,N,2,0,0,13,0,0,N,962,L 25,
0,NE,22004,9,28,1999,0000016,900,N,N,1115,1121,,,,86,,,N,0,0,4,6,0,0,N,UUU,FRIEND,
0,NE,22004,10,11,1999,0000017,130,N,N,1125,1140,,,,11,,,N,2,0,3,13,0,0,N,655,800 I & J,68359
0,NE,22004,10,16,1999,0000018,140,N,N,1238,1248,,,,11,,,N,1,0,3,8,0,0,N,931,D 22,
0,NE,22004,10,16,1999,0000019,130,N,N,1530,1538,,,,11,,,N,2,0,3,8,0,0,N,962,.5S FRIEND 600 OD,68359
0,NE,22004,10,24,1999,0000020,130,N,N,1800,1810,,,,11,,,N,1,0,4,13,0,0,N,655,700 H,68359
0,NE,22004,10,24,1999,0000021,110,N,N,1842,1858,,,,11,,,N,2,0,4,15,0,0,N,419,200 D,
0,NE,22004,12,02,1999,0000022,170,N,N,1500,1518,,,,11,,,N,1,0,4,11,0,0,N,655,4E FRIEND,
0,NE,22004,12,27,1999,0000023,300,N,N,1020,1026,,,,92,,,N,1,0,2,11,0,0,N,961,HY 6 FRIEND,
0,NE,22005,7,30,1999,0000001,110,N,N,1000,1012,,1,,92,,,N,1,0,2,15,0,0,N,819,SWANTON,68445
0,NE,23001,2,11,1999,0000001,100,N,N,0400,0410,,1,,11,,,N,5,0,1,21,0,0,N,419,109 S 10TH,68620
0,NE,23001,3,30,1999,0000002,140,N,N,1600,1610,,1,,11,,,N,5,0,1,15,0,0,N,931,RR 1,68620
0,NE,23001,3,30,1999,0990001,140,N,N,1315,1330,,1,,11,,,N,5,0,1,6,0,0,N,931,RR 3,68620
0,NE,23001,5,11,1999,0000003,651,N,N,1640,1645,,1,,86,,,N,5,0,1,19,0,0,N,429,824 SOUTH 11,68620
0,NE,23001,5,18,1999,0000004,110,N,N,1840,1843,,1,,11,,,N,5,0,1,27,0,0,N,599,239 SOUTH 4TH,68620
0,NE,23001,9,30,1999,0000005,100,N,N,1640,1655,,1,,11,,,N,2,0,1,10,0,0,N,931,RR ALBION,68620
0,NE,23001,10,13,1999,0000006,140,N,N,1400,1415,,1,,11,,,N,5,0,1,11,0,0,N,931,RR,68620
0,NE,23001,10,14,1999,0000007,140,N,N,1310,1325,,1,,11,,,N,5,0,1,11,0,0,N,931,RR,68620
0,NE,23001,10,27,1999,0000008,140,N,N,1230,1245,,1,,11,,,N,5,0,1,13,0,0,N,931,RR,68620
0,NE,23001,11,06,1999,0000009,140,N,N,1830,1840,,1,,11,,,N,5,0,1,13,0,0,N,900,ALBION,68620
0,NE,23001,11,07,1999,0000010,140,N,N,0630,0640,,1,,11,,,N,5,0,1,12,0,0,N,931,ALBION,68620
0,NE,23001,11,10,1999,0000011,140,N,N,1400,1410,,1,,11,,,N,5,0,1,13,0,0,N,931,RR,68620
0,NE,24001,4,04,1999,0010099,140,N,N,1130,1140,,,,11,,,N,0,0,0,0,0,0,N,931,BANCROFT,
0,NE,24001,4,12,1999,0020099,110,N,1,1520,1530,,2,,11,,,N,1,0,5,18,0,0,N,819,BANCROFT,
0,NE,24001,5,21,1999,0030099,130,N,N,0100,0105,,,,11,,,N,1,0,1,4,0,0,N,962,2W HY 51,
0,NE,24001,6,09,1999,0040099,140,N,1,1730,1740,,,,11,,,N,1,0,0,3,0,0,N,655,BANCROFT,
0,NE,24001,10,07,1999,0050099,140,N,N,1505,1510,,,,11,,,N,1,0,0,3,0,0,N,931,BANCROFT,
0,NE,24001,10,17,1999,0060099,140,N,N,1304,1310,,,,11,,,N,1,0,1,7,0,0,N,931,BANCROFT,
0,NE,24001,11,06,1999,0070099,140,N,1,1350,1400,,,,11,,,N,1,0,2,10,0,0,N,655,BANCROFT,
0,NE,24001,11,10,1999,0080099,140,N,N,1450,1500,,,,11,,,N,1,0,1,4,0,0,N,931,1N JCT 51-9,
0,NE,24001,11,15,1999,0090099,140,N,N,1450,1500,,,,11,,,N,1,0,1,6,0,0,N,931,BANCROFT,
0,NE,24002,1,03,1999,0010399,110,N,N,2002,2005,1,1,,11,,,N,2,0,5,25,0,0,N,419,229 LAMBRECHT BEEMER,68716
0,NE,24002,3,30,1999,0033099,140,N,N,1530,1535,1,1,,11,,,N,1,0,4,13,0,0,N,655,.5W 275 14TH,68716
0,NE,24002,3,31,1999,0033199,300,N,N,1833,1838,1,1,,34,,,N,2,0,5,20,0,0,N,962,ROAD 11 & INDIAN T RD,68716
0,NE,24002,5,01,1999,0050199,110,N,N,0942,0950,1,1,,11,,,N,2,0,5,21,0,0,N,816,1918 12TH RD,68791
0,NE,24002,6,01,1999,0060199,320,N,N,2304,2312,1,1,001,22,31,,N,2,0,5,24,0,0,N,962,1150 HY 275,68716
0,NE,24002,6,12,1999,0061299,320,N,N,0036,0040,1,1,,22,31,,N,2,0,4,16,0,0,N,UUU,1050 HY 275,68716
0,NE,24002,7,20,1999,0072099,300,N,N,1922,1928,,,,92,,,N,1,0,2,10,0,0,N,UUU,RD 12 RIVER RD,68716
0,NE,24002,8,19,1999,0081999,320,N,N,1514,1517,1,1,,34,,,N,1,0,2,10,0,0,N,UUU,RD 12 & PARACERS DR,68716
0,NE,24002,9,02,1999,0090299,320,N,N,2055,2110,1,1,,22,31,,N,2,0,5,18,0,0,N,UUU,N & RIVER RD,68716
0,NE,24002,10,06,1999,0000004,140,N,N,1615,1625,,2,,11,,,N,7,0,2,12,0,0,N,655,NELIGH,68756
0,NE,24002,10,15,1999,0101599,140,N,N,1433,1438,1,1,,11,,,N,2,0,5,19,0,0,N,655,1650 HY 51,68716
0,NE,24002,10,19,1999,0101999,170,N,N,2115,2120,1,1,,11,,,N,2,0,4,25,0,0,N,655,1524 10 RD,68716
0,NE,24002,10,20,1999,0102099,170,N,N,1342,1352,1,1,,11,,,N,2,0,4,17,0,0,N,655,1150 J RD,68788
0,NE,24002,10,26,1999,0102699,170,N,N,1111,1119,1,1,001,11,,,N,1,0,4,16,0,0,N,655,1250 V RD,68716
0,NE,24002,11,02,1999,0110299,140,N,N,1050,1053,1,1,,11,,,N,1,0,3,13,0,0,N,931,12TH & HY 275,68716
0,NE,24002,11,04,1999,0110499,170,N,N,1545,1553,1,1,,11,,,N,1,0,4,14,0,0,N,655,1195 9TH RD,68716
0,NE,24002,11,09,1999,0110999,140,N,N,0111,0121,1,1,,11,,,N,2,0,5,22,0,0,N,931,1050 HY 51,68716
0,NE,24002,11,18,1999,0000010,130,N,N,1030,1032,,1,,11,,,N,0,0,0,2,0,0,N,962,"RR 1, BOX 121",68720
0,NE,24002,12,10,1999,0121099,350,N,N,2040,2043,1,1,,22,31,,N,2,0,3,16,0,0,N,962,130 FRONT ST BEEMER,68716
0,NE,24002,12,28,1999,0122899,170,N,N,1058,1103,1,1,,11,,,N,1,0,3,14,0,0,N,655,1298 HY 275,68788
0,NE,25001,2,22,1999,0000001,350,N,N,2024,2043,2,1,A30,34,,,N,1,0,3,18,0,0,N,961,CO RD A - 41,68624
0,NE,25001,2,22,1999,0990001,350,N,N,2024,2043,2,1,A30,34,,,N,1,0,3,18,0,0,N,961,CO RD A 41,68624
0,NE,25001,3,14,1999,0990002,300,N,N,0505,0513,1,1,A24,22,31,,N,1,0,2,14,0,0,N,961,CO RD 41 .25W G,
0,NE,25001,8,29,1999,0990003,110,N,N,0239,0244,,1,,11,,,N,1,0,1,12,0,0,N,419,PO BOX 109 DWIGHT,68635
0,NE,25001,10,09,1999,0990004,130,N,N,1803,1814,,1,,11,,,N,1,0,1,12,0,0,N,962,DWIGHT,68635
0,NE,25004,1,03,1999,0990001,110,N,N,0016,0032,,1,9,11,,,N,1,0,4,17,0,0,N,419,971 CO RD 31 RISING C,68658
0,NE,25004,1,03,1999,0990002,641,N,N,0138,0140,,1,9,86,,,N,1,0,1,16,0,0,N,700,1827 INDUSTRIAL DR DC,68632
0,NE,25004,1,05,1999,0990003,110,N,1,2045,2048,,1,9,11,,,N,3,0,5,40,0,0,N,519,1510 NORTH 4TH ST,68632
0,NE,25004,1,05,1999,0990004,320,N,N,0039,0049,,1,9,22,31,,N,0,0,1,40,0,0,N,419,275 HOLMES ST. GARRIS,68632
0,NE,25004,1,05,1999,0990005,320,N,N,1752,1755,,1,9,22,31,,N,0,0,1,10,0,0,N,419,"142 E STREET, DC",68632
0,NE,25004,1,06,1999,0990006,320,N,N,0642,0647,,1,9,22,31,,N,0,0,1,8,0,0,N,419,"456 8TH STREET, DC",68632
0,NE,25004,1,06,1999,0990007,320,N,N,0745,0749,,1,9,22,31,,N,0,0,1,9,0,0,N,419,1247 7TH ST. DC,68632
0,NE,25004,1,09,1999,0990008,320,N,N,0049,0057,,1,9,22,31,,N,0,0,1,7,0,0,N,419,988 E ST. DC,68632
0,NE,25004,1,09,1999,0990009,320,N,N,0835,0840,,1,9,22,31,,N,0,0,1,12,0,0,N,419,1436 4TH ST. DC,68632
0,NE,25004,1,09,1999,0990011,410,N,N,1737,1737,,1,9,41,,,N,1,0,2,7,0,0,N,962,5TH & D STREET,68632
0,NE,25004,1,11,1999,0990012,320,N,N,1720,1729,,1,9,22,31,,N,1,0,2,16,0,0,N,962,1/4 NORTH O & 36,68632
0,NE,25004,1,12,1999,0990013,320,N,N,1708,1711,,1,9,22,31,,N,0,0,1,8,0,0,N,121,750 D ST. DC,68632
0,NE,25004,1,13,1999,0990014,320,N,N,0700,0714,,1,9,22,31,,N,0,0,1,7,0,0,N,419,1/2 EAST OF M & 29,68632
0,NE,25004,1,14,1999,0990015,320,N,N,1223,1225,,1,9,22,31,,N,0,0,1,8,0,0,N,419,976 M ST. DC,68632
0,NE,25004,1,15,1999,0990016,641,N,N,0957,0959,,1,9,86,,,N,0,0,1,8,0,0,N,700,"1827 IND, DRIVE, DC",68632
0,NE,25004,1,16,1999,0990017,320,N,N,0031,0038,,1,9,22,31,,N,0,0,1,9,0,0,N,419,816 IOWA ST. DC,68632
0,NE,25004,1,16,1999,0990018,320,N,N,1727,1731,,1,9,22,31,,N,0,0,1,9,0,0,N,131,580 I ST. DAVID CITY,68632
0,NE,25004,1,20,1999,0990021,600,N,N,2230,2233,,1,9,86,,,N,0,0,1,1,0,0,N,419,1098 NORTH 11TH,68632
0,NE,25004,1,21,1999,0990019,320,N,N,1521,1527,,1,9,22,31,,N,0,0,1,10,0,0,N,419,"1447 NORTH 6TH, DC",68632
0,NE,25004,1,21,1999,0990020,600,N,N,1830,1835,,1,9,86,,,N,0,0,1,1,0,0,N,961,0 & 32,68632
0,NE,25004,1,23,1999,0990022,320,N,N,0354,0401,,1,9,22,31,,N,0,0,1,6,0,0,N,419,1125 3RD ST. DC,68632
0,NE,25004,1,23,1999,0990023,320,N,N,1113,1115,,1,9,22,31,,N,0,0,1,15,0,0,N,419,1360 4TH ST. DC,68632
0,NE,25004,1,25,1999,0990024,320,N,N,1450,1454,,1,9,22,31,,N,0,0,1,6,0,0,N,215,750 DST,68632
0,NE,25004,1,25,1999,0990025,320,N,N,1554,1556,,1,9,22,31,,N,0,0,1,12,0,0,N,419,352 WEST A ST,68632
0,NE,25004,1,27,1999,0990026,320,N,N,0810,0816,,1,9,22,31,,N,1,0,3,22,0,0,N,961,33 & M 2 SO ON HWY.15,68632
0,NE,25004,1,27,1999,0990027,320,N,N,1015,1017,,1,9,22,31,,N,0,0,1,8,0,0,N,365,451 NORTH 5TH DC,68632
0,NE,25004,1,29,1999,0990028,320,N,N,1101,1114,,1,9,22,31,,N,0,0,1,9,0,0,N,919,3598 CO RD R DC,68632
0,NE,25004,1,30,1999,0990029,320,N,N,1806,1817,,1,9,22,31,,N,0,0,1,12,0,0,N,419,375 BRYANT ST.GARRISO,68632
0,NE,25004,2,01,1999,0990030,641,N,N,0330,0333,,1,9,86,,,N,0,0,1,1,0,0,N,599,1331 NORTH 4TH ST,68632
0,NE,25004,2,04,1999,0990031,320,N,N,2022,2030,,1,9,22,31,,N,0,0,1,5,0,0,N,419,1360 4TH ST,68632
0,NE,25004,2,06,1999,0990032,320,N,N,1646,1650,,1,9,22,31,,N,0,0,1,17,0,0,N,130,580 I ST. DC,68632
0,NE,25004,2,06,1999,0990033,320,N,N,1854,1859,,1,9,22,31,,N,0,0,1,9,0,0,N,311,927 N 7TH DC,68632
0,NE,25004,2,08,1999,0990034,320,N,N,0823,0836,,1,9,22,31,,N,0,0,1,11,0,0,N,419,"370 ESSEX ST., GARRIS",68632
0,NE,25004,2,15,1999,0990036,110,N,N,1505,1517,,1,9,11,,,N,1,0,6,20,0,0,N,926,3810 KL RD. DC,68632
0,NE,25004,2,15,1999,0990037,110,N,N,1505,1517,,1,9,11,,,N,1,0,5,20,0,0,N,926,"3810 KL RD,",68632
0,NE,25004,2,15,1999,0990038,110,N,N,1505,1517,,1,9,11,,,N,1,0,5,20,0,0,N,816,3810 KL RD,68632
0,NE,25004,2,15,1999,0990039,130,N,N,1505,1517,,1,9,11,,,N,1,0,5,20,0,0,N,931,"3810 KL RD, DC",68632
0,NE,25004,2,15,1999,0990040,140,N,N,1505,1517,,,,11,,,N,0,0,0,0,0,0,N,931,,68632
0,NE,25004,2,18,1999,0990041,320,N,N,0204,0212,,1,9,22,31,,N,0,0,1,5,0,0,N,419,780 K ST. DC,68632
0,NE,25004,2,23,1999,0990044,320,N,N,0935,0941,,1,9,22,31,,N,0,0,1,4,0,0,N,419,773 NTH 8TH ST. DC,68632
0,NE,25004,2,23,1999,0990045,320,N,N,1735,1738,,1,9,22,31,,N,0,0,1,14,0,0,N,419,164 STH 4TH ST. DC,68632
